2738|03/10274-9|Produção científica|Amazon forests green-up during 2005 drought|[Inglês] Coupled climate-carbon cycle models suggest that Amazon forests are vulnerable to both long- and short-term droughts, but satellite observations showed a large-scale photosynthetic green-up in intact evergreen forests of the Amazon in response to|Science|318|5850|612|2007|Oct. 2007||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www.sciencemag.org/cgi/content/abstract/318/5850/612' target='_blank'>http://www.sciencemag.org/cgi/content/abstract/318/5850/612</a>||||SALESKA, SCOTT R; DIDAN, KAMEL; HUETE, ALFREDO R; ROCHA, HUMBERTO R DA||Ciências exatas e da terra|Geociências||Ecossistemas florestais - Climatologia tropical - Seca - Programa BIOTA-FAPESP - Projetos Temáticos|Publicado|19/8/10 15:30||Administrador|
5512|02/09289-9|Produção científica|Revisiting the taxonomic impediment|[Inglês] We read with some frustration the recent Editorial and Letters concerning the taxonomic impediment (Q. D. Wheeler et al., Taxonomy: Impediment or expedient?, Editorial, 16 Jan. 2004, p. 285; Taxonomists and the CBD, R. Geeta et al., Letters|Science|307|5708|353-353|2005|Jan. 2005||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www.sciencemag.org/cgi/content/summary/307/5708/353a' target='_blank'>http://www.sciencemag.org/cgi/content/summary/307/5708/353a</a>||||CARVALHO, MARCELO R DE; BOCKMANN, FLÁVIO A; AMORIM, DALTON S; VIVO, MÁRIO DE; TOLEDO-PIZA, MÔNICA DE; MENEZES, NA; FIGUEREDO, JL; CASTRO, RM; GILL, AC; McEACHRAN, JD; COMPAGNO, LJ; SCHELLY, RC; BRITZ, R; LUNDBERG, JG; VARI, RP; NELSON, G||Ciências biológicas|Zoologia||Biogeografia - Meio ambiente - Proteção ambiental - Programa BIOTA-FAPESP - Projetos Temáticos||||SciELO|
||Produção científica|Biodiversity conservation research, training, and policy in São Paulo|[Inglês] Since the Convention on Biological Diversity (CBD) in 1992, biodiversity conservation (the protection of species, ecosystems, and ecological processes) and restoration (recovery of degraded ecosystems) have been high priorities for many countries|Science|328|5984|1358-1359|2010|June 2010||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www.sciencemag.org/cgi/content/summary/328/5984/1358' target='_blank'>http://www.sciencemag.org/cgi/content/summary/328/5984/1358</a>||||JOLY, CARLOS A; RODRIGUES, RICARDO R; METZGER, JEAN PAUL; HADDAD, CÉLIO FB; VERDADE, LUCIANO M; OLIVEIRA, MARIANA C; BOLZANI, VANDERLAN S||Ciências biológicas|Ecologia||Ciências do ambiente - Administração ambiental - Política ambiental - Biodiversidade - Programa BIOTA-FAPESP - Projetos Temáticos - Projetos Regulares|Publicado|6/5/11 15:28|11/5/11 17:54|analuiza|ines
7832|03/01075-2|Produção científica|Surface contamination effects on leaf chemical composition in the Atlantic Forest|[Inglês] The exogenous material that adheres to the leaf surface affects the elemental composition of the plant itself, thereby constituting one of the major error sources in plant analysis. The present work investigated the surface contamination of leave|Journal of Radioanalytical and Nuclear Chemistry|270|1|69-73|2006|Oct. 2006||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www.springerlink.com.w10002.dotlib.com.br/content/717786k0u17488h4/fulltext.pdf' target='_blank'>http://www.springerlink.com.w10002.dotlib.com.br/content/717786k0u17488h4/fulltext.pdf</a>||||FERRARI, A A; FRANÇA, E J; FERNANDES, E A N, BACCHI, M A||Ciências exatas e da terra|Química|O artigo da revista consta como produto dois de Processos: 02/13686-3 em nome de Angela Aparecida Ferrari e 03/01075-2 em nome de Elvis Joacir de França|Química analítica - Folhas (plantas) - Contaminação - Poluição do solo - Mata Atlântica - BIOTA/FAPESP - Programa BIOTA-FAPESP - Bolsas no Brasil - Iniciação Científica - Projetos Temáticos - Bolsas no Brasil - Doutorado Direto|Publicado|19/8/10 15:24||Administrador|
690||Produção científica|Butterfly communities of urban forest fragments in Campinas, São Paulo, Brazil: structure, instability, environmental correlates, and conservation|[Inglês] A comparative study of butterfly communities in 15 urban/suburban remnants of tropical semideciduous forest in Campinas (São Paulo state, SE Brazil; 24°S, 47°W), with areas from 1.0 to 252 ha and widely varying histories and environments, shows t|Journal of Insect Conservation|6|4|217-231|2002|Dec. 2002||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www.springerlink.com.w10002.dotlib.com.br/content/g22305ng2163864x/fulltext.pdf' target='_blank'>http://www.springerlink.com.w10002.dotlib.com.br/content/g22305ng2163864x/fulltext.pdf</a>||||BROWN JR, KEITH S; FREITAS, ANDRÉ VICTOR L||Ciências biológicas|Ecologia|O artigo da revista consta como produto de dois Processos: 98/05101-8 em nome de Keith Spalding Brown Junior, 00/01484-1 em nome de André Victor Lucci Freitas|Ecologia aplicada - Borboletas - Comunidades animais - Parques - Proteção ambiental - Campinas (SP) - Programa BIOTA-FAPESP - Projetos Temáticos - Bolsas no Brasil - Pós-Doutorado|Publicado|19/8/10 15:30|27/10/10 16:20|Administrador|ines
1||Produção científica|Calanoida (Copepoda) species composition changes in the reservoirs of São Paulo State (Brazil) in the last twenty years|[Inglês] Among the zooplankton groups the Calanoida copepods present a high degree of endemism with a very restricted geographic distribution. This endemism can be a response to the sensibility of these organisms to changes in chemical and physical factor|Hydrobiologia|504|1-3|215-222|2003|Sept. 2003||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www.springerlink.com.w10002.dotlib.com.br/content/g23r2w48l8t4p2hu/fulltext.pdf' target='_blank'>http://www.springerlink.com.w10002.dotlib.com.br/content/g23r2w48l8t4p2hu/fulltext.pdf</a>||||MATSUMURA-TUNDISI, TAKAKO; TUNDISI, JOSÉ GALIZIA||Ciências biológicas|Ecologia||Crustáceos - Copépodes - São Paulo (SP) - Programa BIOTA-FAPESP - Projetos Temáticos||||SciELO|
8098|02/13686-3, 03/01075-2|Produção científica|Atlantic Forest: a natural reservoir of chemical elements|[Inglês] The accumulation of chemical elements in biological compartments is one of the strategies of tropical species to adapt to a low-nutrient soil. This study focuses on the Atlantic Forest because of its eco-environmental importance as a natural rese|Journal of Radioanalytical and Nuclear Chemistry|276|1|221-228|2008|Apr. 2008||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www.springerlink.com.w10002.dotlib.com.br/content/g76422513q088p05/fulltext.pdf' target='_blank'>http://www.springerlink.com.w10002.dotlib.com.br/content/g76422513q088p05/fulltext.pdf</a>||||FRANÇA, E J; FERNANDES, E A N; BACCHI, M A; ELIAS, C||Ciências exatas e da terra|Química||Química analítica - Elementos químicos - Meio ambiente - Mata Atlântica - BIOTA/FAPESP - Programa BIOTA-FAPESP - Projetos Temáticos - Bolsas no Brasil - Doutorado Direto||||SciELO|
7833|03/01075-2|Produção científica|Soil-leaf transfer of chemical elements for the Atlantic Forest|[Inglês] Soil analysis could improve environmental studies since soil is the main source of chemical elements for plants. In this study, soil samples collected at 0-10 cm depth under tree crown projection were analyzed by INAA. Using the chemical composit|Journal of Radioanalytical and Nuclear Chemistry|271|2|405-411|2007|Feb. 2007||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www.springerlink.com.w10002.dotlib.com.br/content/l01523k6614127lp/fulltext.pdf' target='_blank'>http://www.springerlink.com.w10002.dotlib.com.br/content/l01523k6614127lp/fulltext.pdf</a>||||FRANÇA, EJ; FERNANDES, EAN; BACCHI, MA; TAGLIAFERRO, FS; SAIKI, M||Ciências exatas e da terra|Química||Química analítica - Elementos químicos - Folhas (plantas) - Solos - Análise do solo - Meio ambiente - Mata Atlântica - BIOTA/FAPESP - Programa BIOTA-FAPESP - Projetos Temáticos - Bolsas no Brasil - Doutorado Direto|Publicado|19/8/10 15:23||Administrador|
8159|00/01484-1|Produção científica|Ant-plant-herbivore interactions in the neotropical cerrado savanna|[Inglês] The Brazilian cerrado savanna covers nearly 2 million km2 and has a high incidence on foliage of various liquid food sources such as extrafloral nectar and insect exudates. These liquid rewards generate intense ant activity on cerrado foliage, ma|Naturwissenschaften|91|12|557-570|2004|Dec. 2004||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www.springerlink.com.w10002.dotlib.com.br/content/lc2hx90u1l7qpj62/fulltext.pdf' target='_blank'>http://www.springerlink.com.w10002.dotlib.com.br/content/lc2hx90u1l7qpj62/fulltext.pdf</a>||||OLIVEIRA, PAULO S; FREITAS, ANDRÉ VL||Ciências biológicas|Zoologia||Formigas - Plantas - Animais herbívoros - Cerrado - Savana - BIOTA/FAPESP - Programa BIOTA-FAPESP - Bolsas no Brasil - Pós-Doutorado - Projetos Temáticos|Publicado|19/8/10 15:24||Administrador|
8163|98/05085-2|Produção científica|Geographical distribution of Eupatorieae (Asteraceae) in South-eastern and South Brazilian Mountain Ranges|[Inglês] This study deals with the geographical distribution of Eupatorieae species in South-eastern and Southern Brazilian mountain ranges, with special emphasis on the Mantiqueira range Serra da Mantiqueira. In the Mantiqueira range, five localities wer|Plant Ecology|174|1|163-181|2004|May 2004||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www.springerlink.com.w10002.dotlib.com.br/content/thg712360775hh51/fulltext.pdf' target='_blank'>http://www.springerlink.com.w10002.dotlib.com.br/content/thg712360775hh51/fulltext.pdf</a>||||ALMEIDA, ADRIANA M; PRADO, PAULO I; LEWINSOHN, THOMAS M||Ciências biológicas|Ecologia||Asteraceae - Eupatorieae - Biogeografia - Montanhas - Serras - Serra da Mantiqueira - Programa BIOTA-FAPESP - Projetos Temáticos||||SciELO|
2760|03/10274-9|Produção científica|Systematics must embrace comparative biology and evolution, not speed and automation|[Inglês] Systematists have come under a barrage of criticism because of the alleged inadequacy of the ?traditional? taxonomic paradigm to curb the ?biodiversity crisis? and expeditiously make available the products of systematic research-usually species n|Evolutionary Biology|35||1/ago|2008|Mar. 2008||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www.springerlink.com/content/02k8606w43r4428q/' target='_blank'>http://www.springerlink.com/content/02k8606w43r4428q/</a>||||CARVALHO, MARCELO R DE; BOCKMANN, FLÁVIO A; AMORIM, DALTON S; BRANDÃO, CARLOS ROBERTO F||Ciências biológicas|Zoologia||Taxonomia dos grupos recentes - Diptera - Biodiversidade - Programa BIOTA-FAPESP - Projetos Temáticos|Publicado|19/8/10 15:30||Administrador|
2735|04/07935-6|Produção científica|Purification and biochemical characterization of a thermostable extracellular glucoamylase produced by the thermotolerant fungus Paecilomyces variotii|[Inglês] An extracellular glucoamylase produced by Paecilomyces variotii was purified using DEAE-cellulose ion exchange chromatography and Sephadex G-100 gel filtration. The purified protein migrated as a single band in 7% PAGE and 8% SDS-PAGE. The estima|Journal of Industrial Microbiology and Biotechnology|35|1|17-25|2008|Jan. 2008||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www.springerlink.com/content/22877p6474p25400/' target='_blank'>http://www.springerlink.com/content/22877p6474p25400/</a>||||MICHELIN, MICHELE; RULLER, ROBERTO; WARD, RICHARD J; MORAES, LUIZ ALBERTO B; JORGE, JOÃO A; TERENZI, HÉCTOR F; POLIZELI, MARIA DE LOURDES T M||Ciências exatas e da terra|Química|O processo está em nome de Jairo Kenupp Bastos|Química orgânica - Glucoamilase - Fungos - Paecilomyces - Programa BIOTA-FAPESP - Projetos Temáticos||||SciELO|
7495|04/15801-0|Produção científica|Morphometrical, biochemical and molecular tools for assessing biodiversity: an example in Plebeia remota (Hymenoptera, Apidae, Meliponini)|[Inglês] We see today many efforts to quantify biodiversity in different biomes. It is very important then to develop and to apply other methodologies that allow us to assess biodiversity. Here we present an example of application of three tools with this|Insectes Sociaux|55|3|231-237|2008|Sept. 2008||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www.springerlink.com/content/2834025163217w81/' target='_blank'>http://www.springerlink.com/content/2834025163217w81/</a>||||FRANCISCO, F O; NUNES-SILVA, P; FRANCOY, T M; WITTMANN, D; IMPERATRIZ-FONSECA, V L; ARIAS, M C; MORGAN, E D||Ciências biológicas|Ecologia||Ecologia comportamental - Comportamento animal - Biodiversidade - DNA mitocondrial - Abelhas - Plebeia remota - Mirim guaçu - Programa BIOTA-FAPESP - Projetos Temáticos||||SciELO|
7490|04/07942-2|Produção científica|Selectivity in the mechanism of action of antimicrobial mastoparan peptide Polybia-MP1|[Inglês] Many potent antimicrobial peptides also present hemolytic activity, an undesired collateral effect for the therapeutic application. Unlike other mastoparan peptides, Polybia-MP1 (IDWKKLLDAAKQIL), obtained from the venom of the social wasp Polybia|European Biophysics Journal|37|6|879-891|2008|July 2008||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www.springerlink.com/content/511880517672l4g3/' target='_blank'>http://www.springerlink.com/content/511880517672l4g3/</a>||||CABRERA, MARCIA PEREZ DOS SANTOS; COSTA, SABRINA THAIS BROGGIO; SOUZA, BIBIANA MONSON DE; PALMA, MÁRIO SÉRGIO; RUGGIERO, JOSÉ ROBERTO, RUGGIERO NETO, JOÃO||Ciências exatas e da terra|Química||Química orgânica - Venenos de origem animal - Vespas - Polybia paulista - Antibióticos - Hidrofobicidade - Peptídeos catiônicos antimicrobianos - Programa BIOTA-FAPESP - Projetos Regulares|Publicado|19/8/10 15:31||Administrador|
5457|04/03333-1|Produção científica|Polyamine and nitric oxide levels relate with morphogenetic evolution in somatic embryogenesis of Ocotea catharinensis|[Inglês] In this study we examined the effect of polyamines (PAs) putrescine (Put), spermidine (Spd) and spermine (Spm) on growth, morphology evolution, endogenous PAs levels and nitric oxide (NO) release in Ocotea catharinensis somatic embryo cultures. W|Plant Cell, Tissue and Organ Culture|90|1|93-101|2007|July 2007||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www.springerlink.com/content/l023322003555mk3/' target='_blank'>http://www.springerlink.com/content/l023322003555mk3/</a>||||SANTA-CATARINA, CLAUDETE; SILVEIRA, VANILDO; SCHERER, GÜNTHER FE; FLOH, ENY IOCHEVET SEGAL||Ciências biológicas|Botânica||Fisiologia vegetal - Embriologia vegetal - Embriogênese somática - Espermidina - Espermina - Putrescina - Plantas - Ocotea catharinensis - Programa BIOTA-FAPESP - Projetos Temáticos||||SciELO|
2033|01/02132-4, 02/01472-9, 04/03333-1|Produção científica|IAA, ABA, polyamines and free amino acids associated with zygotic embryo development of Ocotea catharinensis|[Inglês] The aim of this work was to study morphological and biochemical aspects during zygotic embryogenesis in O. catharinensis, by measuring changes in the endogenous concentrations of proteins, amino acids, polyamines (PAs), indole-3-acetic acid (IAA)|Plant Growth Regulation|49|2-3|237-247|2006|July 2006||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www.springerlink.com/content/lqw8r80736m11442/' target='_blank'>http://www.springerlink.com/content/lqw8r80736m11442/</a>||||SANTA-CATARINA, CLAUDETE; SILVEIRA, VANILDO; BALBUENA, TIAGO S; VIANA, ANA MARIA; ESTELITA, MARIA EMILIA M; HANDRO, WALTER; FLOH, ENY I S||Ciências biológicas|Botânica||Fisiologia vegetal - Embriologia vegetal - Aminoácidos - Ácido abscísico - Poliaminas - Programa BIOTA-FAPESP - Projetos Temáticos||||SciELO|
8426|04/04477-7, 05/04139-7|Produção científica|Phytotoxic catechin leached by seeds of the tropical weed Sesbania virgata|[Inglês] Sesbania virgata (Cav.) Pers (wand riverhemp) is a fast-growing tropical legume species that has been used for revegetation of riparian forests and rehabilitation of degraded areas and that exhibits an invasive behavior in certain regions of Braz|Journal of Chemical Ecology|34|5|681-687|2008|May 2008||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www.springerlink.com/content/mv22j7236562x1k7/' target='_blank'>http://www.springerlink.com/content/mv22j7236562x1k7/</a>||||SIMÕES, KELLY; DU, JIANG; KRETZSCHMAR, FERNANDA S; BROECKLING, COREY D; STERMITZ, FRANK S; VIVANCO, JORGE M; BRAGA, MARCIA R||Ciências biológicas|Botânica||Fisiologia vegetal - Plantas - Sementes - Sesbania virgata - Projetos Temáticos - Programa BIOTA-FAPESP - Bolsas no Brasil - Doutorado||||SciELO|
242||Produção científica|Endophytic fungi as models for the stereoselective biotransformation of thioridazine|[Inglês] The stereoselective kinetic biotransformation of thioridazine, a phenothiazine neuroleptic drug, by endophytic fungi was investigated. In general, the sulfur of lateral chain (position 2) or the sulfur of phenothiazinic ring (position 5) were oxi|Applied Microbiology and Biotechnology|77|3|669-674|2007|Nov. 2007||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www.springerlink.com/content/n68712x6m377731h/' target='_blank'>http://www.springerlink.com/content/n68712x6m377731h/</a>||||BORGES, KEYLLER BASTOS; BORGES, WARLEY DE SOUZA; PUPO, MÔNICA TALLARICO; BONATO, PIERINA SUELI||Ciências exatas e da terra|Química|O processo está em nome de Jairo Kenupp Bastos|Química orgânica - Compostos orgânicos - Tioridazina - Fungos endofíticos - Biotransformação - Programa BIOTA-FAPESP - Projetos Temáticos||||SciELO|
5500|02/05503-6|Produção científica|Endogenous abscisic acid and protein contents during seed development of Araucaria angustifolia|[Inglês] This paper describes a proteome analysis and changes in endogenous abscisic acid (ABA) contents during seed development of Araucaria angustifolia (Bert.) O. Ktze. Megagametophytes and embryonic axis tissues exhibited a similar ABA variation patte|Biologia Plantarum|52|1|101-104|2008|Mar. 2008||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www.springerlink.com/content/r4333726ph565678/' target='_blank'>http://www.springerlink.com/content/r4333726ph565678/</a>||||SILVEIRA, V; SANTA-CATARINA, C; BALBUENA, TS; MORAES, FMS; RICART, CAO; SOUSA, MV; GUERRA, MP; HANDRO, W; FLOH, EIS||Ciências biológicas|Botânica||Fisiologia vegetal - Reprodução vegetal - Embriogênese somática - Coníferas - Araucaria angustifolia - Programa BIOTA-FAPESP - Projetos Temáticos|Publicado|19/8/10 15:28||Administrador|
||Produção científica|Preparative droplet counter-current chromatography for the separation of the new nor-seco-triterpene and pentacyclic triterpenoids from Qualea parviflora|[Inglês] The methanolic extract of the bark of the medicinal plant Qualea parviflora (Vochysiaceae) contains new nor-seco-triterpene and pentacyclic triterpenoids. They were separated in a preparative scale using droplet counter-current chromatography. Th|Chromatographia|64|11-12|695-699|2006|Dec. 2006||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www.springerlink.com/content/t83137p52829383p/' target='_blank'>http://www.springerlink.com/content/t83137p52829383p/</a>||||NASSER, ALM; MAZZOLIN, LP; HIRUMA-LIMA, CA; SANTOS, LS; EBERLIN, MN; BRITO, AR MONTEIRO DE SOUZA; VILEGAS, W||Ciências exatas e da terra|Química||Química orgânica - Fitoterapia - Plantas medicinais - Qualea parviflora - Cromatografia a contracorrente - Programa BIOTA-FAPESP - Projetos Temáticos||||SciELO|
5458|04/03333-1|Produção científica|Polyamine effects on growth and endogenous hormones levels in Araucaria angustifolia embryogenic cultures|[Inglês] The aim of the present work was to determine the effects of exogenous polyamines (PAs) supplemented into a BM medium free of plant growth regulators (PGR), on the endogenous PAs, IAA and ABA contents and growth of A. angustifolia embryogenic cult|Plant Cell, Tissue and Organ Culture|89|1|55-62|2007|Apr. 2007||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www.springerlink.com/content/u2x4j22242114376/' target='_blank'>http://www.springerlink.com/content/u2x4j22242114376/</a>||||STEINER, NEUSA; SANTA-CATARINA, CLAUDETE; SILVEIRA, VANILDO; FLOH, ENY IS; GUERRA, MIGUEL P||Ciências biológicas|Botânica||Fisiologia vegetal - Embriologia vegetal - Embriogênese somática - Espermidina - Espermina - Putrescina - Coníferas - Araucaria angustifolia - Programa BIOTA-FAPESP - Projetos Temáticos|Publicado|19/8/10 15:28||Administrador|
7488|04/07942-2|Produção científica|The chelation of metal ions by the acylpolyamine toxins from the web-spider Nephilengys cruentata: effects in the intoxication/detoxification of preys|[Inglês] Orb-web-spiders present a series of different strategies for prey capture, involving the use of different types of silk for web building, the use of adhesive traps in the webs, the secretion of toxic compounds to the spider?s preys in the adhesiv|Chemoecology|16|4|203-208|2006|Dec. 2006||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www.springerlink.com/content/w10476307207l34n/' target='_blank'>http://www.springerlink.com/content/w10476307207l34n/</a>||||MANZOLI-PALMA, MARIA DE FATIMA; GOBBI, NIVAR; PALMA, MÁRIO S||Ciências exatas e da terra|Química||Química orgânica - Venenos de origem animal - Toxinologia - Terapia por quelação - Artrópodes - Aranhas - Nephilengys cruentata - Programa BIOTA-FAPESP - Projetos Regulares||||SciELO|
5454|03/02176-7|Produção científica|Structure determination of hydroxytrypargine: a new tetrahydro-beta-carboline toxin from the venom of the spider Parawixia bistriata|[Inglês] A new, highly active tetrahydro-BETA-carboline toxin from the spider Parawixia bistriata, the most-common species of social spider occurring in Brazil, was isolated. The new toxin was identified as 1,2,3,4-tetrahydro-6-hydroxy-BETA-carboline (=N-|Helvetica Chimica Acta|88|4|796-801|2005|2005||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www3.interscience.wiley.com/cgi-bin/fulltext/110472156/PDFSTART' target='_blank'>http://www3.interscience.wiley.com/cgi-bin/fulltext/110472156/PDFSTART</a>||||CESAR, LILIAN MM; TORMENA, CLAUDIO F; MARQUES, MAURICIO R||Ciências exatas e da terra|Química||Química orgânica - Fármacos de origem animal - Pesticidas - Venenos de origem animal - Antibióticos - Artrópodes - Aranhas - Parawixia bistriata - Programa Jovens Pesquisadores - Programa BIOTA-FAPESP - Projetos Regulares - Bolsas no Brasil - Pós-Doutorad||||SciELO|
7933|95/09056-9|Produção científica|Morphological correlates of incipient arboreality and ornithophagy in island pitvipers, and the phylogenetic position of Bothrops insularis|[Inglês] Morphological differences between two semi-arboreal, bird-eating island pitvipers, Bothrops insularis and Gloydius shedaoensis, and their mainland relatives were investigated.Mitochondrial DNA sequence data for two genes show B. insularis to be r|Journal of Zoology|266|1|1/out|2005|May 2005||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www3.interscience.wiley.com/cgi-bin/fulltext/118660258/PDFSTART' target='_blank'>http://www3.interscience.wiley.com/cgi-bin/fulltext/118660258/PDFSTART</a>||||WÜSTER, WOLFGANG; DUARTE, MARCELO R; SALOMÃO, MARIA DA GRAÇA||Ciências biológicas|Zoologia||Taxonomia dos grupos recentes - Serpentes - Bothrops - Programa BIOTA-FAPESP - Programa Jovens Pesquisadores|Publicado|19/8/10 15:30||Administrador|
7932|01/13341-3, 95/09269-2|Produção científica|The inguinal macroglands of the frog Physalaemus nattereri (Leptodactylidae): structure, toxic secretion and relationship with deimatic behavior|[Inglês] Amphibian skin is characterized by the presence of mucous glands, related to cutaneous breathing, reproduction and water balance, and granular glands, related to the production of toxins used in defence. In some species the granular glands can fo|Journal of Zoology|266|4|385-394|2005|Aug. 2005||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www3.interscience.wiley.com/cgi-bin/fulltext/118660302/PDFSTART' target='_blank'>http://www3.interscience.wiley.com/cgi-bin/fulltext/118660302/PDFSTART</a>||||LENZI-MATTOS, R; ANTONIAZZI, M M; HADDAD, C F B; TAMBOURGI, DV; RODRIGUES, M T; JARED, C||Ciências biológicas|Zoologia|O artigo da revista consta como produto de dois Processos: 95/09269-2 e 01/13341-3 em nome de Celio Fernando Baptista Haddad|Taxonomia dos grupos recentes - Anfíbios - Tegumento animal - Pele de animal - Secreção - Physalaemus nattereri - Programa BIOTA-FAPESP - Programa Jovens Pesquisadores - Projetos Temáticos||||SciELO|
7494|03/12595-7|Produção científica|The pulvinus endodermal cells and their relation to leaf movement in legumes of the Brazilian cerrado|[Inglês] Legume pulvini have a clearly delimited endodermis, whose variable content has been associated with the velocity and type of leaf movement: pulvini in leaves with fast nastic movement contain starch grains; pulvini in leaves with slow nastic move|Plant Biology|9|4|469-477|2007|July 2007||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www3.interscience.wiley.com/cgi-bin/fulltext/119819608/PDFSTART' target='_blank'>http://www3.interscience.wiley.com/cgi-bin/fulltext/119819608/PDFSTART</a>||||RODRIGUES, TM; MACHADO, SR||Ciências biológicas|Botânica|O artigo da revista consta como produto de dois Processos: 00/12469-3 em nome de Silvia Rodrigues Machado e 03/11050-7 em nome de Tatiane Maria Rodrigues|Morfologia vegetal - Pulvínulo - Fabaceae - Cerrado - Programa BIOTA-FAPESP - Projetos Temáticos - Bolsas no Brasil - Mestrado||||SciELO|
7815|00/01484-1, 04/05269-9, 06/60127-0, 07/53919-0, 98/05101-8|Produção científica|Out of the Andes: patterns of diversification in clearwing butterflies|[Inglês] Global biodiversity peaks in the tropical forests of the Andes, a striking geological feature that has likely been instrumental in generating biodiversity by providing opportunities for both vicariant and ecological speciation. However, the role |Molecular Ecology|18|8|1716-1729|2009|Apr. 2009||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www3.interscience.wiley.com/cgi-bin/fulltext/122296448/PDFSTART' target='_blank'>http://www3.interscience.wiley.com/cgi-bin/fulltext/122296448/PDFSTART</a>||||ELIAS, M; JORON, M; WILLMOTT, K; SILVA-BRANDÃO, KL; KAISER, V; ARIAS, CF; GOMEZ PINEREZ, LM; URIBE, S; BROWER, AVZ; FREITAS, AVL||Ciências biológicas|Ecologia||Ecologia aplicada - Ecossistema Andino - Filogenia - Borboletas - Lepidoptera - Ithomiinae - Programa Jovens Pesquisadores - Programa BIOTA-FAPESP - Projetos Temáticos - Bolsas no Brasil - Pós-Doutorado - Programa Primeiros Projetos|Publicado|19/8/10 15:31||Administrador|
||Produção científica|The venomous secrets of the web droplets from the viscid spiral of the orb-weaver spider Nephila clavipes (Araneae, Tetragnatidae)|[Inglês] The capture web of N. clavipes presents viscous droplets, which play important roles in web mechanics and prey capture. By using scanning and transmission electron microscopy, it was demonstrated that the web droplets are constituted of different|Chemistry and Biodiversity|3|7|727-741|2006|2006||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www3.interscience.wiley.com/journal/112730244/abstract' target='_blank'>http://www3.interscience.wiley.com/journal/112730244/abstract</a>||||SALLES, HELIANA C; VOLSI, EVELYN CRISTINA FR; MARQUES, MAURÍCIO R; SOUZA, BIBIANA M; SANTOS, LUCILENE D DOS; TORMENA, CLÁUDIO F; MENDES, MARIA A; PALMA, MÁRIO S||Ciências exatas e da terra|Química||Química orgânica - Proteinases - Venenos de origem animal - Artrópodes - Aranhas - Nephila clavipes - Programa BIOTA-FAPESP - Projetos Regulares||||SciELO|
698||Produção científica|Karyotype analysis in South American species of Myrtaceae|[Inglês] In Myrtaceae (Myrteae), the diploid chromosome number 2n = 2x = 22 is the most common, although variations of ploidy level occur, with some triploid (2n = 3x = 33) and tetraploid (2n = 4x = 44) records. Karyotype details in this group are scarce |Botanical Journal of the Linnean Society|155|4|571-580|2007|Dec. 2007||Inglês|Artigo Científico|[Inglês - Capes] <a href='http://www3.interscience.wiley.com/journal/117997159/abstract' target='_blank'>http://www3.interscience.wiley.com/journal/117997159/abstract</a>||||COSTA, ITAYGUARA RIBEIRO DA; FORNI-MARTINS, ELIANA R||Ciências biológicas|Ecologia|O processo está em nome de Carlos Alfredo Joly|Ecologia de ecossistemas - Plantas - Myrtaceae - Cromossomos vegetais - Poliploidia - Programa BIOTA-FAPESP - Projetos Temáticos|Publicado|19/8/10 15:30||Administrador|
